Ident,Type,Origin,Origin Name,Origin City,Destination,Destination Name,Destination City,Departure Time,Arrival Time,Enroute
UPS797,A306,KELP,El Paso Intl,"El Paso, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 19:40:00,2017-02-07 20:16:00,0:36
SWA1595,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-07 19:50:00,2017-02-07 20:43:00,0:53
DAL1225,MD90,KATL,Hartsfield-Jackson Intl,"Atlanta, GA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 19:50:00,2017-02-07 20:49:00,2:59
BLK17,BE20,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KELP,El Paso Intl,"El Paso, TX",2017-02-07 19:53:00,2017-02-07 21:02:00,1:09
FDX1334,DC10,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KMEM,Memphis Intl,"Memphis, TN",2017-02-07 20:04:00,2017-02-07 23:00:00,1:56
N912NM,PC12,KFMN,Four Corners Rgnl,"Farmington, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 20:07:00,2017-02-07 20:37:00,0:30
ASH5905,CRJ9,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 20:11:00,2017-02-07 20:56:00,0:45
SWA1717,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-07 20:15:00,2017-02-07 20:36:00,1:21
SWA142,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDAL,Dallas Love Fld,"Dallas, TX",2017-02-07 20:34:00,2017-02-07 22:46:00,1:11
SWA853,B733,KDAL,Dallas Love Fld,"Dallas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 20:45:00,2017-02-07 21:19:00,1:34
UPS887,B763,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KONT,Ontario Intl,"Ontario, CA",2017-02-07 21:03:00,2017-02-07 21:32:00,1:28
N911NM,B429,L 37.36130 -108.58210,"Cortez, CO","Cortez, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 21:11:00,2017-02-07 22:16:00,1:05
SWA2949,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 21:12:00,2017-02-07 23:10:00,0:58
CPZ6014,E75L,KLAX,Los Angeles Intl,"Los Angeles, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 21:13:00,2017-02-07 23:33:00,1:20
PWA350,CL35,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KVNY,Van Nuys,"Van Nuys, CA",2017-02-07 21:29:00,2017-02-07 22:16:00,1:46
UPS797,A306,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSDF,Muhammad Ali Intl,"Louisville, KY",2017-02-07 21:31:00,2017-02-08 01:37:00,2:06
N80866,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 21:39:00,2017-02-07 22:38:00,0:58
BTQ615,PC12,KSVC,Grant County,"Silver City, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 21:44:00,2017-02-07 22:28:00,0:43
SWA4795,B737,KHOU,William P Hobby,"Houston, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 21:49:00,2017-02-07 22:41:00,1:52
SKW5521,CRJ7,KIAH,Houston Bush Int'ctl,"Houston, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 21:58:00,2017-02-07 22:57:00,1:59
SWA451,B733,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 22:03:00,2017-02-07 22:56:00,0:53
DAL1724,B712,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 22:05:00,2017-02-07 23:08:00,1:03
BLK8,BE9L,E91,Chinle Muni,"Chinle, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 22:20:00,2017-02-07 22:57:00,0:37
N305LG,BE20,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KROW,Roswell Air Center,"Roswell, NM",2017-02-07 22:25:00,2017-02-07 22:55:00,0:29
DAL766,A319,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KMSY,New Orleans Intl,"New Orleans, LA",2017-02-07 22:33:00,2017-02-08 01:29:00,1:56
BLK5,BE9L,KRQE,Window Rock,"Window Rock, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 22:34:00,2017-02-07 23:03:00,0:29
N912NM,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 22:43:00,2017-02-08 03:48:00,5:05
SWA2954,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 22:45:00,2017-02-07 23:29:00,0:44
BLK13,BE9L,L 36.47428 -101.66930,"Guymon, OK","Guymon, OK",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-07 22:46:00,2017-02-08 01:02:00,3:16
N911NM,B429,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",L 35.74160 -107.27500,"Albuquerque, NM","Albuquerque, NM",2017-02-07 23:35:00,,n/a
BLK2,PC12,KZUN,,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 00:06:00,2017-02-07 17:30:00,0:24
BLK2,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KGUP,Gallup Muni,"Gallup, NM",2017-02-08 00:52:00,2017-02-08 01:24:00,0:32
EMD29,BE20,KROW,Roswell Air Center,"Roswell, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 01:11:00,2017-02-08 01:55:00,0:44
N305LG,BE20,KROW,Roswell Air Center,"Roswell, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 02:05:00,2017-02-08 02:49:00,0:44
BLK13,BE9L,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLBB,Lubbock Smith Intl,"Lubbock, TX",2017-02-08 02:14:00,2017-02-12 18:03:00,Unknown
UPS894,B752,KSDF,Muhammad Ali Intl,"Louisville, KY",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 04:04:00,2017-02-08 05:04:00,2:59
FDX1583,A306,KMEM,Memphis Intl,"Memphis, TN",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 04:18:00,2017-02-08 05:46:00,2:28
N512AR,DHC6,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KGJT,Grand Junction Rgnl,"Grand Junction, CO",2017-02-08 04:35:00,2017-02-08 06:40:00,2:04
EMD29,BE20,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLBB,Lubbock Smith Intl,"Lubbock, TX",2017-02-08 04:56:00,2017-02-08 06:53:00,0:57
N912NM,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",,,,2017-02-08 04:57:00,2017-02-08 23:51:00,11:53
UPS850,B763,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 05:08:00,2017-02-08 05:49:00,0:40
RPN420,B734,KIWA,Phoenix-Mesa Gateway,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 05:10:00,2017-02-08 05:53:00,0:43
BLK2,PC12,KZUN,,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 05:32:00,2017-02-07 22:55:00,0:22
BTQ612,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSVC,Grant County,"Silver City, NM",2017-02-08 06:01:00,2017-02-08 06:46:00,0:45
UPS894,B752,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 06:02:00,2017-02-08 07:00:00,0:58
SWA1820,B738,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 06:06:00,2017-02-08 07:01:00,0:54
CPZ6066,E75L,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAX,Los Angeles Intl,"Los Angeles, CA",2017-02-08 06:07:00,2017-02-08 06:51:00,1:44
DAL2123,B712,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSLC,Salt Lake City Intl,"Salt Lake City, UT",2017-02-08 06:09:00,2017-02-08 07:39:00,1:30
SKW5348,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-08 06:13:00,2017-02-08 07:34:00,2:21
ASH5930,CRJ9,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 06:27:00,2017-02-08 07:24:00,0:56
SWA203,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDAL,Dallas Love Fld,"Dallas, TX",2017-02-08 06:29:00,2017-02-08 08:49:00,1:20
SWA1118,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 06:32:00,2017-02-08 07:14:00,0:42
N340EM,C340,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDRO,Durango-La Plata County,"Durango, CO",2017-02-08 06:37:00,2017-02-08 07:32:00,0:55
SWA1111,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-08 06:40:00,2017-02-08 07:37:00,0:57
BTQ611,PC12,KSVC,Grant County,"Silver City, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 06:42:00,2017-02-08 07:29:00,0:47
SWA103,B737,KDAL,Dallas Love Fld,"Dallas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 06:54:00,2017-02-08 07:29:00,1:35
RPN440,B734,KIWA,Phoenix-Mesa Gateway,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 06:57:00,2017-02-08 07:41:00,0:44
SWA718,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KHOU,William P Hobby,"Houston, TX",2017-02-08 06:57:00,2017-02-08 09:40:00,1:43
ASH5976,CRJ9,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-08 06:59:00,2017-02-08 09:18:00,1:19
SWA1561,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 07:04:00,2017-02-08 08:04:00,1:00
ASH5738,CRJ9,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 07:06:00,2017-02-08 07:40:00,1:33
FDX629,A306,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLBB,Lubbock Smith Intl,"Lubbock, TX",2017-02-08 07:12:00,2017-02-08 08:54:00,0:42
SWA192,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-08 07:15:00,2017-02-08 08:31:00,2:16
N29AN,C208,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLRU,Las Cruces Intl,"Las Cruces, NM",2017-02-08 07:16:00,2017-02-08 08:11:00,0:54
RPN420,B734,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",MGGT,La Aurora Int'l,Guatemala City,2017-02-08 07:19:00,2017-02-08 11:44:00,3:25
CTA101,C208,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KROW,Roswell Air Center,"Roswell, NM",2017-02-08 07:20:00,2017-02-08 08:07:00,0:47
N5388J,C404,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 07:22:00,2017-02-08 19:01:00,11:38
KFB22,C550,KSNA,John Wayne,"Santa Ana, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 07:25:00,2017-02-08 09:59:00,1:34
N508CP,EA50,KERV,Kerrville Muni,"Kerrville, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 07:26:00,2017-02-08 08:23:00,1:56
SWA3333,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAX,Los Angeles Intl,"Los Angeles, CA",2017-02-08 07:30:00,2017-02-08 08:15:00,1:45
CFS786,C208,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KFMN,Four Corners Rgnl,"Farmington, NM",2017-02-08 07:31:00,2017-02-08 08:33:00,1:02
UPS2871,B763,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSDF,Muhammad Ali Intl,"Louisville, KY",2017-02-08 07:33:00,2017-02-08 11:43:00,2:10
N920RC,C404,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",L 35.01105 -106.64420,"Albuquerque, NM","Albuquerque, NM",2017-02-08 07:35:00,2017-02-08 19:17:00,11:42
AMF1254,PA31,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSVC,Grant County,"Silver City, NM",2017-02-08 07:36:00,2017-02-08 08:35:00,0:58
AMF1882,BE99,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KHOB,Lea County Rgnl,"Hobbs, NM",2017-02-08 07:37:00,2017-02-08 08:35:00,0:58
51074426,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KHOB,Lea County Rgnl,"Hobbs, NM",2017-02-08 07:37:00,2017-02-08 08:40:00,1:03
CTA102,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",L 35.06060 -106.42200,"Albuquerque, NM","Albuquerque, NM",2017-02-08 07:44:00,,n/a
CFS791,C208,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KFMN,Four Corners Rgnl,"Farmington, NM",2017-02-08 07:44:00,2017-02-08 08:44:00,1:00
BLK12,LJ35,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 07:46:00,2017-02-08 08:44:00,0:58
CFS774,C208,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDRO,Durango-La Plata County,"Durango, CO",2017-02-08 07:47:00,2017-02-08 08:55:00,1:08
N223BH,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",L 35.01128 -106.64390,"Albuquerque, NM","Albuquerque, NM",2017-02-08 07:49:00,2017-02-08 19:09:00,11:20
AMF1284,PA31,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KALM,Alamogordo Rgnl,"Alamogordo, NM",2017-02-08 07:49:00,2017-02-08 08:30:00,0:41
UAL382,A319,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-08 07:50:00,2017-02-08 08:46:00,0:56
AMF1268,BE99,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KCNM,Cavern City Air Trml,"Carlsbad, NM",2017-02-08 07:51:00,2017-02-08 08:48:00,0:57
N174AV,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 07:51:00,2017-02-08 19:30:00,11:38
DAL1995,MD90,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KATL,Hartsfield-Jackson Intl,"Atlanta, GA",2017-02-08 07:53:00,2017-02-08 12:18:00,2:25
LOF4780,E145,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:02:00,2017-02-08 08:53:00,0:51
SWA554,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSAN,San Diego Intl,"San Diego, CA",2017-02-08 08:06:00,2017-02-08 08:41:00,1:35
BTQ654,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KCNM,Cavern City Air Trml,"Carlsbad, NM",2017-02-08 08:09:00,2017-02-08 08:57:00,0:48
N6479N,,L 34.87361 -106.69306,"Albuquerque, NM","Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:12:00,,n/a
SWA1894,B738,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KBWI,Baltimore/Washington Intl,"Baltimore, MD",2017-02-08 08:13:00,2017-02-08 13:27:00,3:14
ASH6225,E170,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-08 08:15:00,2017-02-08 10:50:00,1:35
N350MC,B350,KRST,Rochester Intl,"Rochester, MN",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:19:00,2017-02-08 10:44:00,3:25
FLC55,LR60,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KROW,Roswell Air Center,"Roswell, NM",2017-02-08 08:23:00,2017-02-08 10:56:00,2:33
N982RA,BE20,KLAS,Harry Reid Intl,"Las Vegas, NV",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:25:00,2017-02-08 10:52:00,1:26
SWA103,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KMDW,Chicago Midway Intl,"Chicago, IL",2017-02-08 08:26:00,2017-02-08 11:45:00,2:18
AMF1351,PA31,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:30:00,2017-02-08 10:06:00,1:35
SWA1123,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:36:00,2017-02-08 09:19:00,0:43
SWA416,B733,KLAX,Los Angeles Intl,"Los Angeles, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:37:00,2017-02-08 11:04:00,1:27
CPZ6064,E75L,KLAX,Los Angeles Intl,"Los Angeles, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:38:00,2017-02-08 11:05:00,1:27
AAL1282,B738,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-08 08:40:00,2017-02-08 10:52:00,1:11
N364E,BE36,L 32.92639 -96.43486,"Mesquite, TX","Mesquite, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:44:00,2017-02-08 12:55:00,5:11
SWA1730,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:46:00,2017-02-08 11:35:00,1:49
CTA101,C208,KROW,Roswell Air Center,"Roswell, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:51:00,2017-02-08 10:07:00,1:16
SWA1838,B737,KMDW,Chicago Midway Intl,"Chicago, IL",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:52:00,2017-02-08 10:40:00,2:48
N700GT,TBM7,KLBB,Lubbock Smith Intl,"Lubbock, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:53:00,2017-02-08 09:14:00,1:21
ASH5956,CRJ9,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 08:56:00,2017-02-08 09:58:00,1:02
SWA1675,B737,KHOU,William P Hobby,"Houston, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 08:56:00,2017-02-08 09:51:00,1:55
N441E,C441,KGJT,Grand Junction Rgnl,"Grand Junction, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 09:01:00,2017-02-08 09:56:00,0:55
AMF1284,PA31,KALM,Alamogordo Rgnl,"Alamogordo, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 09:05:00,2017-02-08 11:04:00,1:58
N7882N,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 09:08:00,2017-02-09 16:47:00,Unknown
RPN440,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",MHLM,Ramon Villeda Morales Int'l,San Pedro Sula,2017-02-08 09:10:00,2017-02-08 13:52:00,3:42
ASH6144,E170,KIAH,Houston Bush Int'ctl,"Houston, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 09:27:00,2017-02-08 10:21:00,1:54
GJS4525,CRJ7,KORD,Chicago O'Hare Intl,"Chicago, IL",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 09:35:00,2017-02-08 11:14:00,2:39
N563XP,C56X,KICT,Wichita Eisenhower,"Wichita, KS",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 09:40:00,2017-02-08 11:19:00,2:38
N734LP,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",L 32.99080 -108.04100,"Silver City, NM","Silver City, NM",2017-02-08 09:49:00,,n/a
SWA6,B733,KDAL,Dallas Love Fld,"Dallas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 09:58:00,2017-02-08 10:25:00,1:27
SWA6,B733,KDAL,Dallas Love Fld,"Dallas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 09:58:00,2017-02-08 10:25:00,1:26
SKW4462,CRJ7,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 09:59:00,2017-02-08 11:01:00,1:02
LOF4799,E145,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-08 10:01:00,2017-02-08 11:03:00,1:02
SWA1390,B733,KLAS,Harry Reid Intl,"Las Vegas, NV",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 10:06:00,2017-02-08 12:09:00,1:03
SWA1703,B737,KSAN,San Diego Intl,"San Diego, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 10:11:00,2017-02-08 12:32:00,1:21
AAL2214,MD80,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 10:12:00,2017-02-08 10:43:00,1:31
SWA198,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-08 10:13:00,2017-02-08 11:09:00,0:56
N21EK,EA50,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 10:18:00,2017-02-08 12:22:00,2:03
ASH5937,CRJ9,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 10:20:00,2017-02-08 11:09:00,0:49
N678RT,C525,KRAS,Mustang Beach,"Port Aransas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 10:23:00,2017-02-08 13:58:00,4:34
N509CF,,L 35.09359 -106.63650,"Albuquerque, NM","Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 10:37:00,2017-02-08 10:40:00,0:02
N340EM,C340,L 35.35611 -106.85722,"Albuquerque, NM","Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 10:40:00,2017-02-09 10:06:00,23:25
SWA1675,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KMCI,Kansas City Intl,"Kansas City, MO",2017-02-08 10:42:00,2017-02-08 13:14:00,1:32
ENY3513,CRJ7,KORD,Chicago O'Hare Intl,"Chicago, IL",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 10:43:00,2017-02-08 12:26:00,2:42
N32492,P28A,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KFLG,Flagstaff Pulliam,"Flagstaff, AZ",2017-02-08 11:03:00,2017-02-08 13:34:00,2:31
SKW5448,CRJ7,KSFO,San Francisco Int'l,"San Francisco, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 11:06:00,2017-02-08 13:54:00,1:48
SWA6,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-08 11:07:00,2017-02-08 11:19:00,1:12
N646ER,C172,L 34.95703 -106.81550,"Albuquerque, NM","Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 11:11:00,,n/a
LOF4601,E145,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 11:26:00,2017-02-08 12:18:00,0:52
ASH6320,E170,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-08 11:28:00,2017-02-08 14:00:00,1:32
SWA1838,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDAL,Dallas Love Fld,"Dallas, TX",2017-02-08 11:30:00,2017-02-08 13:51:00,1:21
SWA732,B737,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 11:33:00,2017-02-08 12:25:00,0:51
ASH5752,CRJ9,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 11:35:00,2017-02-08 12:01:00,1:26
AAL2214,MD80,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-08 11:38:00,2017-02-08 14:00:00,1:22
ASH5937,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-08 11:58:00,2017-02-08 14:11:00,1:13
N442RY,R44,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 12:07:00,2017-02-08 13:03:00,0:55
GJS4524,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-08 12:07:00,2017-02-08 15:20:00,2:13
ASA794,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-08 12:07:00,2017-02-08 15:21:00,2:14
CPZ6064,E75L,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAX,Los Angeles Intl,"Los Angeles, CA",2017-02-08 12:09:00,2017-02-08 12:47:00,1:38
SWA416,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KHOU,William P Hobby,"Houston, TX",2017-02-08 12:11:00,2017-02-08 14:48:00,1:37
